loan_id,borrower_id,origination_date,maturity_date,product_type,region,sector,employment_type,age,gender,marital_status,education_level,monthly_income_npr,credit_score,loan_amount_npr,interest_rate_pct,term_months,collateral_type,pd,lgd,ead,expected_loss_npr,status,days_past_due,defaulted_flag,current_balance_npr,recovered_amount_npr,vintage,npa_flag,realized_loss_npr
L001972,B01731,2021-04-20,2026-04-20,micro,Bagmati,construction,salaried,26,M,married,primary,45530,716,35037,15.57,60,none,0.1517,0.8014,35957.39,4372.29,30_dpd,47,0,9133.64,0.0,2021-Q2,0,0.0
L001973,B01288,2024-03-15,2025-09-15,personal,Koshi,construction,salaried,60,F,divorced,secondary,71093,645,119125,17.4,18,none,0.4,0.8062,123545.18,39841.32,closed,0,0,0.0,0.0,2024-Q1,0,0.0
L001974,B00629,2024-07-28,2029-07-28,personal,Gandaki,services,self-employed,59,M,single,master,86754,697,54135,16.77,60,cash_deposit,0.227,0.3847,58458.41,5105.91,30_dpd,39,0,16419.96,0.0,2024-Q3,0,0.0
L001975,B01137,2021-01-29,2024-01-29,personal,Karnali,retail,salaried,60,M,married,secondary,58621,620,235701,17.13,36,cash_deposit,0.4,0.402,236457.27,38018.98,current,0,0,124056.76,0.0,2021-Q1,0,0.0
L001976,B00018,2022-01-22,2023-07-22,home,Karnali,manufacturing,salaried,22,F,married,master,31893,645,821025,7.5,18,property,0.4,0.2931,801077.29,93916.18,current,0,0,612401.34,0.0,2022-Q1,0,0.0
L001977,B00557,2023-09-22,2025-09-22,home,Bagmati,education,salaried,28,M,single,secondary,75426,798,854273,9.63,24,property,0.0644,0.3828,832865.35,20522.67,current,0,0,485123.08,0.0,2023-Q3,0,0.0
L001978,B01770,2022-06-19,2023-12-19,micro,Madhesh,education,self-employed,25,F,widowed,secondary,140323,697,33318,21.15,18,none,0.227,0.8267,33854.28,6354.28,current,0,0,22223.82,0.0,2022-Q2,0,0.0
L001979,B00936,2022-01-11,2026-01-11,micro,Gandaki,services,informal,67,O,married,master,56171,649,59668,16.26,48,guarantee,0.4,0.4586,55386.53,10159.52,current,0,0,47782.0,0.0,2022-Q1,0,0.0
L001980,B00372,2022-11-04,2027-11-04,personal,Lumbini,retail,agriculture,53,M,married,master,44415,679,57568,16.11,60,none,0.3839,0.8214,54792.26,17279.07,closed,0,0,0.0,0.0,2022-Q4,0,0.0
L001981,B00987,2023-08-28,2024-08-28,auto,Sudurpashchim,services,business_owner,28,F,married,master,90515,657,341708,9.38,12,guarantee,0.4,0.388,361115.46,56044.3,current,0,0,50977.7,0.0,2023-Q3,0,0.0
L001982,B01333,2025-06-18,2026-06-18,personal,Gandaki,construction,salaried,52,F,married,bachelor,45606,710,111367,12.66,12,none,0.1726,0.8028,105476.02,14615.77,30_dpd,40,0,12623.92,0.0,2025-Q2,0,0.0
L001983,B00339,2022-10-12,2023-10-12,SME,Karnali,retail,salaried,65,F,married,bachelor,113915,729,1010479,13.49,12,property,0.0847,0.2228,1037246.76,19586.23,current,0,0,529128.29,0.0,2022-Q4,0,0.0
L001984,B00283,2022-11-07,2027-11-07,auto,Madhesh,retail,business_owner,32,F,married,secondary,83346,730,413295,11.87,60,vehicle,0.1423,0.4,431705.22,24577.32,90_dpd,92,0,277404.87,0.0,2022-Q4,1,0.0
L001985,B01244,2021-11-27,2025-11-27,personal,Gandaki,construction,informal,41,M,married,bachelor,74153,762,117734,16.16,48,none,0.0592,0.6834,114973.74,4648.88,current,0,0,69911.76,0.0,2021-Q4,0,0.0
L001986,B01199,2021-06-22,2026-06-22,micro,Sudurpashchim,retail,salaried,67,F,married,master,72367,717,30106,17.09,60,none,0.1485,0.747,30799.53,3416.57,60_dpd,75,0,16783.22,0.0,2021-Q2,0,0.0
L001987,B01706,2025-04-09,2030-04-09,SME,Madhesh,retail,salaried,61,M,married,secondary,58639,657,490347,11.43,60,guarantee,0.4,0.3906,484667.81,75719.15,current,0,0,476033.62,0.0,2025-Q2,0,0.0
L001988,B00185,2023-01-01,2024-01-01,auto,Koshi,wholesale,informal,53,M,married,secondary,62478,612,637809,13.4,12,vehicle,0.4,0.4502,672352.43,121077.33,current,0,0,419539.23,0.0,2023-Q1,0,0.0
L001989,B01729,2025-07-19,2028-07-19,auto,Madhesh,retail,business_owner,46,M,married,bachelor,176884,647,98448,9.71,36,cash_deposit,0.4,0.2961,93382.84,11058.61,60_dpd,62,0,68907.4,0.0,2025-Q3,0,0.0
L001990,B01169,2025-03-23,2026-09-23,personal,Karnali,services,business_owner,67,M,single,primary,106029,698,92880,13.7,18,guarantee,0.2824,0.3398,98304.62,9434.07,60_dpd,84,0,79665.86,0.0,2025-Q1,0,0.0
L001991,B01644,2024-01-12,2029-01-12,personal,Koshi,wholesale,salaried,66,M,married,master,87469,733,85341,17.67,60,none,0.1054,0.7218,91323.89,6946.59,closed,0,0,0.0,0.0,2024-Q1,0,0.0
L001992,B01344,2023-10-02,2025-10-02,home,Sudurpashchim,health,salaried,57,M,single,phd,82186,695,844746,10.02,24,property,0.2066,0.3015,826982.62,51513.14,current,0,0,654301.55,0.0,2023-Q4,0,0.0
L001993,B01639,2024-07-04,2025-07-04,SME,Koshi,services,salaried,38,F,married,master,44771,729,271176,14.18,12,property,0.0847,0.1925,252183.26,4112.95,30_dpd,51,0,182728.28,0.0,2024-Q3,0,0.0
L001994,B00851,2022-03-30,2025-03-30,personal,Koshi,services,self-employed,38,M,single,primary,136173,572,168883,12.61,36,none,0.4,0.7169,157381.39,45130.69,90_dpd,101,0,88896.99,0.0,2022-Q1,1,0.0
L001995,B00787,2022-09-07,2028-09-07,personal,Lumbini,health,business_owner,54,M,single,secondary,153039,705,59884,16.86,72,cash_deposit,0.192,0.3034,61705.91,3595.01,30_dpd,55,0,28384.49,0.0,2022-Q3,0,0.0
L001996,B01417,2022-09-22,2026-09-22,auto,Madhesh,construction,business_owner,29,F,single,bachelor,143010,611,311427,11.44,48,vehicle,0.4,0.5147,333538.18,68662.49,current,0,0,102045.89,0.0,2022-Q3,0,0.0
L001997,B00465,2021-07-08,2024-07-08,home,Sudurpashchim,health,self-employed,29,O,divorced,primary,90969,617,715426,9.18,36,cash_deposit,0.4,0.2297,747694.06,68710.22,closed,0,0,0.0,0.0,2021-Q3,0,0.0
L001998,B01081,2023-12-02,2025-06-02,SME,Lumbini,manufacturing,business_owner,58,F,married,secondary,15000,737,661554,13.41,18,vehicle,0.0669,0.4689,713671.83,22377.02,90_dpd,90,0,560292.8,0.0,2023-Q4,1,0.0
L001999,B00397,2026-05-18,2029-05-18,personal,Sudurpashchim,education,salaried,60,F,single,secondary,48214,724,53009,14.52,36,guarantee,0.1277,0.3721,56134.69,2667.57,30_dpd,42,0,6891.21,0.0,2026-Q2,0,0.0
L002000,B00506,2021-03-21,2023-03-21,auto,Lumbini,agriculture,business_owner,50,F,married,secondary,54033,662,138557,15.9,24,guarantee,0.4,0.3631,133819.38,19435.85,30_dpd,33,0,101323.45,0.0,2021-Q1,0,0.0
L002001,B01102,2024-12-04,2026-06-04,auto,Lumbini,health,self-employed,61,F,married,secondary,115840,650,193167,14.51,18,guarantee,0.4,0.4181,182826.93,30573.85,defaulted,162,1,91182.77,1919.8,2024-Q4,1,28654.05
L002002,B00987,2022-06-18,2024-06-18,micro,Sudurpashchim,services,business_owner,28,F,married,master,90515,709,25000,19.07,24,none,0.1763,0.6793,24834.72,2974.94,current,0,0,10664.19,0.0,2022-Q2,0,0.0
L002003,B01191,2023-08-30,2028-08-30,auto,Karnali,wholesale,business_owner,40,F,married,bachelor,106872,633,188443,15.73,60,vehicle,0.4,0.3965,176713.69,28027.21,current,0,0,24203.58,0.0,2023-Q3,0,0.0
L002004,B00564,2022-01-03,2023-07-03,personal,Madhesh,agriculture,business_owner,27,M,married,bachelor,172017,711,69054,14.69,18,none,0.169,0.7159,66447.14,8036.78,30_dpd,38,0,57975.54,0.0,2022-Q1,0,0.0
L002005,B01246,2025-10-09,2028-10-09,SME,Karnali,agriculture,self-employed,29,M,single,primary,160585,816,1030279,13.13,36,property,0.005,0.3236,1047208.72,1694.45,current,0,0,697759.56,0.0,2025-Q4,0,0.0
L002006,B00862,2021-10-08,2022-10-08,personal,Sudurpashchim,manufacturing,informal,37,M,married,primary,17965,730,128044,13.42,12,guarantee,0.1723,0.5463,136608.96,12860.8,90_dpd,105,0,59109.06,0.0,2021-Q4,1,0.0
L002007,B00031,2021-05-30,2022-11-30,micro,Karnali,retail,self-employed,47,M,married,master,117465,711,57800,18.77,18,guarantee,0.229,0.4319,60485.7,5981.68,90_dpd,96,0,44330.69,0.0,2021-Q2,1,0.0
L002008,B00006,2021-06-13,2026-06-13,auto,Koshi,health,self-employed,41,M,widowed,secondary,83105,606,330896,7.87,60,guarantee,0.4,0.4399,353549.85,62208.95,90_dpd,119,0,279982.69,0.0,2021-Q2,1,0.0
L002009,B01173,2023-03-16,2025-03-16,personal,Madhesh,manufacturing,salaried,35,F,single,secondary,75796,581,48260,14.55,24,guarantee,0.4,0.4252,49042.58,8342.07,30_dpd,47,0,32096.42,0.0,2023-Q1,0,0.0
L002010,B00620,2021-12-22,2023-12-22,personal,Koshi,construction,salaried,36,F,married,bachelor,102283,614,89255,16.44,24,none,0.4,0.7697,93976.86,28934.59,60_dpd,82,0,93145.01,0.0,2021-Q4,0,0.0
L002011,B01480,2021-09-04,2024-09-04,auto,Karnali,retail,business_owner,42,M,married,primary,150104,751,408973,11.4,36,vehicle,0.0429,0.5055,426893.04,9249.83,90_dpd,100,0,109205.92,0.0,2021-Q3,1,0.0
L002012,B00193,2021-02-21,2023-02-21,SME,Madhesh,services,informal,28,F,divorced,phd,42386,699,898177,15.79,24,property,0.1878,0.2917,936769.64,51326.54,90_dpd,101,0,306726.9,0.0,2021-Q1,1,0.0
L002013,B01725,2025-05-04,2026-11-04,SME,Karnali,retail,salaried,58,M,single,secondary,87924,674,295867,12.24,18,property,0.385,0.1,273859.4,10543.23,current,0,0,188883.89,0.0,2025-Q2,0,0.0
L002014,B00153,2023-03-01,2028-03-01,auto,Sudurpashchim,education,salaried,59,M,married,bachelor,80606,647,153021,17.44,60,guarantee,0.4,0.4134,151993.23,25131.83,current,0,0,96877.33,0.0,2023-Q1,0,0.0
L002015,B01092,2023-09-26,2026-09-26,home,Bagmati,wholesale,salaried,54,F,single,secondary,48954,596,922768,10.75,36,property,0.4,0.378,962650.21,145547.43,closed,0,0,0.0,0.0,2023-Q3,0,0.0
L002016,B00984,2021-09-27,2023-09-27,SME,Koshi,manufacturing,self-employed,42,M,married,secondary,110294,578,503818,13.8,24,property,0.4,0.192,485989.5,37315.9,current,0,0,376185.1,0.0,2021-Q3,0,0.0
L002017,B01140,2023-02-28,2028-02-28,auto,Lumbini,retail,self-employed,26,F,single,secondary,96255,674,125887,16.11,60,vehicle,0.325,0.5657,117188.82,21545.49,30_dpd,39,0,110295.01,0.0,2023-Q1,0,0.0
L002018,B01345,2023-10-02,2024-10-02,personal,Bagmati,construction,salaried,23,F,married,secondary,98385,707,46260,12.88,12,none,0.184,0.7396,47457.85,6459.19,defaulted,118,1,47206.03,1802.34,2023-Q4,1,4656.849999999999
L002019,B01276,2025-08-28,2028-08-28,personal,Sudurpashchim,construction,salaried,48,M,widowed,master,74289,658,85986,19.03,36,none,0.4,0.8149,92257.2,30072.49,30_dpd,37,0,53197.57,0.0,2025-Q3,0,0.0
L002020,B01312,2025-11-20,2028-11-20,auto,Madhesh,manufacturing,agriculture,22,O,married,secondary,37449,712,579452,11.0,36,vehicle,0.1354,0.4655,539870.77,34017.78,current,0,0,442210.95,0.0,2025-Q4,0,0.0
L002021,B01109,2022-06-13,2023-06-13,home,Koshi,services,self-employed,25,M,married,secondary,111779,649,631737,10.42,12,property,0.4,0.1691,613506.73,41507.33,30_dpd,40,0,285062.92,0.0,2022-Q2,0,0.0
L002022,B00798,2023-08-19,2025-08-19,home,Lumbini,agriculture,business_owner,25,F,divorced,primary,62844,564,725517,9.88,24,property,0.4,0.2884,756541.16,87261.29,current,0,0,231029.8,0.0,2023-Q3,0,0.0
L002023,B01726,2023-10-13,2025-10-13,SME,Koshi,retail,agriculture,28,M,widowed,master,43961,559,231426,17.93,24,property,0.4,0.189,239917.15,18135.67,30_dpd,48,0,51438.44,0.0,2023-Q4,0,0.0
L002024,B01569,2024-09-02,2029-09-02,micro,Karnali,retail,business_owner,50,M,single,bachelor,75629,707,37989,18.45,60,none,0.184,0.7023,40906.11,5286.65,current,0,0,18703.87,0.0,2024-Q3,0,0.0
L002025,B00213,2025-05-24,2028-05-24,personal,Koshi,education,informal,57,F,married,bachelor,30481,756,68326,16.91,36,cash_deposit,0.0662,0.3535,73394.07,1716.17,current,0,0,30179.75,0.0,2025-Q2,0,0.0
L002026,B01792,2022-02-16,2028-02-16,home,Gandaki,health,agriculture,33,F,widowed,secondary,43487,731,571081,15.43,72,property,0.0799,0.3301,542481.2,14314.56,current,0,0,371823.77,0.0,2022-Q1,0,0.0
L002027,B01085,2023-05-31,2028-05-31,home,Gandaki,manufacturing,self-employed,69,M,divorced,primary,31378,757,836256,9.35,60,property,0.0349,0.3168,872466.69,9650.37,30_dpd,34,0,840743.01,0.0,2023-Q2,0,0.0
L002028,B00360,2024-02-01,2026-02-01,personal,Koshi,retail,salaried,49,M,single,primary,44851,737,115776,16.27,24,cash_deposit,0.0969,0.3125,116058.96,3512.88,closed,0,0,0.0,0.0,2024-Q1,0,0.0
L002029,B01357,2022-01-06,2025-01-06,personal,Gandaki,wholesale,agriculture,63,F,married,secondary,23969,607,69943,14.89,36,cash_deposit,0.4,0.2547,66726.74,6798.42,defaulted,142,1,11680.39,1138.34,2022-Q1,1,5660.08
L002030,B01135,2022-09-28,2027-09-28,home,Gandaki,retail,self-employed,34,M,divorced,secondary,85301,668,997574,12.13,60,property,0.3642,0.3061,1061437.01,118345.01,current,0,0,412818.24,0.0,2022-Q3,0,0.0
L002031,B00447,2021-03-28,2024-03-28,personal,Koshi,construction,self-employed,52,M,married,secondary,76995,722,122679,17.71,36,guarantee,0.1933,0.3162,115634.4,7068.83,90_dpd,104,0,86529.33,0.0,2021-Q1,1,0.0
L002032,B00341,2026-01-24,2027-01-24,personal,Madhesh,agriculture,salaried,47,M,single,secondary,62042,617,73496,16.35,12,none,0.4,0.7095,67851.55,19256.4,current,0,0,54811.38,0.0,2026-Q1,0,0.0
L002033,B01113,2024-05-20,2027-05-20,micro,Karnali,manufacturing,business_owner,24,F,single,bachelor,231199,606,40137,20.32,36,none,0.4,0.6828,40030.0,10933.34,current,0,0,8972.12,0.0,2024-Q2,0,0.0
L002034,B01027,2021-02-22,2024-02-22,SME,Bagmati,wholesale,business_owner,35,F,married,secondary,106541,776,806820,15.34,36,vehicle,0.0766,0.4678,768201.02,27528.32,30_dpd,41,0,657866.34,0.0,2021-Q1,0,0.0
L002035,B00181,2022-03-23,2023-03-23,SME,Bagmati,retail,salaried,31,M,married,secondary,105787,663,990346,11.95,12,vehicle,0.4,0.4058,1007289.92,163519.16,closed,0,0,0.0,0.0,2022-Q1,0,0.0
L002036,B00465,2025-07-10,2031-07-10,micro,Sudurpashchim,health,self-employed,29,O,divorced,primary,90969,664,86408,14.78,72,guarantee,0.4,0.4022,87404.98,14062.15,current,0,0,75659.26,0.0,2025-Q3,0,0.0
L002037,B01355,2022-06-17,2026-06-17,home,Koshi,retail,agriculture,52,M,single,secondary,47097,584,1262574,15.26,48,guarantee,0.4,0.3,1345495.09,161471.85,30_dpd,31,0,217828.87,0.0,2022-Q2,0,0.0
L002038,B01603,2021-07-31,2023-07-31,personal,Bagmati,retail,salaried,64,M,married,bachelor,52640,768,57496,12.53,24,none,0.0532,0.6415,59558.93,2032.7,60_dpd,88,0,31915.01,0.0,2021-Q3,0,0.0
L002039,B00800,2023-10-29,2026-10-29,SME,Sudurpashchim,retail,self-employed,23,M,married,bachelor,63776,728,433044,15.58,36,cash_deposit,0.0872,0.3063,412369.62,11016.58,closed,0,0,0.0,0.0,2023-Q4,0,0.0
L002040,B01393,2026-03-02,2027-03-02,SME,Lumbini,services,salaried,50,M,single,secondary,54533,712,1800000,17.27,12,cash_deposit,0.1954,0.1635,1869297.8,59705.12,30_dpd,51,0,403248.31,0.0,2026-Q1,0,0.0
L002041,B01745,2021-02-07,2022-08-07,SME,Gandaki,retail,agriculture,60,M,married,phd,82223,788,1149299,12.14,18,property,0.009,0.3335,1170156.24,3521.09,30_dpd,48,0,790448.42,0.0,2021-Q1,0,0.0
L002042,B01605,2022-10-21,2025-10-21,personal,Lumbini,retail,salaried,55,M,widowed,phd,108708,700,30225,17.87,36,none,0.2133,0.6207,32381.94,4287.58,current,0,0,15949.74,0.0,2022-Q4,0,0.0
L002043,B00802,2024-05-02,2026-05-02,personal,Lumbini,wholesale,salaried,57,F,divorced,secondary,24779,777,87091,20.83,24,none,0.0459,0.8046,91033.02,3359.48,current,0,0,67581.81,0.0,2024-Q2,0,0.0
L002044,B01772,2023-02-21,2028-02-21,personal,Bagmati,construction,business_owner,65,M,single,primary,119509,635,131195,14.83,60,guarantee,0.4,0.358,135461.66,19400.34,30_dpd,59,0,135013.93,0.0,2023-Q1,0,0.0
L002045,B00521,2023-06-18,2024-12-18,home,Gandaki,construction,salaried,36,M,married,master,83971,644,778319,10.41,18,property,0.4,0.3391,770089.83,104454.92,60_dpd,65,0,599443.41,0.0,2023-Q2,0,0.0
L002046,B00068,2022-04-14,2027-04-14,SME,Sudurpashchim,retail,agriculture,62,F,widowed,master,31356,805,519706,10.18,60,guarantee,0.005,0.4676,501470.25,1172.35,current,0,0,279244.78,0.0,2022-Q2,0,0.0
L002047,B00846,2022-05-18,2024-05-18,personal,Gandaki,health,business_owner,58,F,married,secondary,59612,693,95775,16.81,24,guarantee,0.2464,0.3644,102381.23,9194.73,30_dpd,53,0,55908.76,0.0,2022-Q2,0,0.0
L002048,B01700,2023-09-19,2027-09-19,home,Sudurpashchim,health,self-employed,29,M,single,phd,60658,643,372363,11.78,48,guarantee,0.4,0.4823,390940.21,75416.66,current,0,0,149021.8,0.0,2023-Q3,0,0.0
L002049,B00085,2026-05-19,2029-05-19,SME,Sudurpashchim,health,salaried,41,M,single,master,78553,767,1800000,15.43,36,guarantee,0.0241,0.3577,1921604.11,16585.87,closed,0,0,0.0,0.0,2026-Q2,0,0.0
L002050,B00296,2025-01-03,2029-01-03,personal,Sudurpashchim,retail,informal,53,F,married,primary,54236,714,62096,14.25,48,none,0.1584,0.7561,62560.04,7492.96,current,0,0,31381.43,0.0,2025-Q1,0,0.0
L002051,B01661,2024-04-25,2027-04-25,personal,Lumbini,retail,salaried,54,M,single,master,87821,680,67393,15.18,36,none,0.3179,0.6923,69660.23,15333.4,30_dpd,57,0,29829.35,0.0,2024-Q2,0,0.0
L002052,B00595,2021-03-25,2024-03-25,personal,Madhesh,services,salaried,45,M,married,master,87604,640,25000,17.39,36,none,0.4,0.6739,23250.76,6267.31,current,0,0,20882.05,0.0,2021-Q1,0,0.0
L002053,B01415,2023-06-14,2025-06-14,home,Bagmati,health,agriculture,45,M,single,secondary,57709,685,514796,16.2,24,property,0.3189,0.4174,516809.67,68800.35,current,0,0,482867.13,0.0,2023-Q2,0,0.0
L002054,B01465,2025-08-11,2028-08-11,home,Lumbini,services,salaried,56,F,widowed,master,84850,691,480558,13.31,36,property,0.2266,0.3854,455363.75,39764.37,30_dpd,49,0,116826.31,0.0,2025-Q3,0,0.0
L002055,B01313,2022-10-20,2024-10-20,SME,Sudurpashchim,retail,salaried,48,M,married,bachelor,122031,635,768994,9.62,24,property,0.4,0.2102,707711.23,59499.88,60_dpd,87,0,80755.3,0.0,2022-Q4,0,0.0
L002056,B01303,2022-02-27,2025-02-27,SME,Gandaki,services,business_owner,50,M,married,secondary,98719,762,485208,14.39,36,cash_deposit,0.0292,0.4117,476454.15,5721.41,current,0,0,434200.08,0.0,2022-Q1,0,0.0
L002057,B00839,2023-02-08,2024-02-08,micro,Madhesh,education,salaried,35,F,single,master,78800,731,25000,18.96,12,guarantee,0.1099,0.342,24012.52,902.79,60_dpd,70,0,10866.97,0.0,2023-Q1,0,0.0
L002058,B00533,2023-10-14,2024-10-14,home,Madhesh,health,salaried,55,F,widowed,bachelor,49326,696,2177014,8.54,12,guarantee,0.2618,0.3521,2081173.62,191802.31,90_dpd,100,0,791987.17,0.0,2023-Q4,1,0.0
L002059,B00498,2023-06-07,2024-06-07,personal,Gandaki,wholesale,self-employed,36,F,married,secondary,97024,611,82245,17.98,12,guarantee,0.4,0.4463,79439.88,14182.98,current,0,0,47986.58,0.0,2023-Q2,0,0.0
L002060,B01530,2024-07-08,2030-07-08,auto,Gandaki,education,salaried,51,M,single,master,131222,645,252887,9.6,72,guarantee,0.4,0.4827,245656.34,47426.7,30_dpd,52,0,121563.11,0.0,2024-Q3,0,0.0
L002061,B01325,2023-08-27,2026-08-27,home,Koshi,construction,salaried,30,O,married,secondary,29357,627,278578,15.06,36,cash_deposit,0.4,0.1729,298205.02,20618.51,60_dpd,63,0,289921.18,0.0,2023-Q3,0,0.0
L002062,B00421,2022-08-05,2023-08-05,auto,Karnali,retail,informal,43,F,divorced,secondary,53695,672,453319,12.12,12,vehicle,0.3378,0.4732,442891.31,70803.08,closed,0,0,0.0,0.0,2022-Q3,0,0.0
L002063,B00803,2024-07-11,2029-07-11,auto,Karnali,wholesale,self-employed,57,M,married,bachelor,34835,633,462042,7.55,60,vehicle,0.4,0.5285,441576.87,93348.67,current,0,0,67076.59,0.0,2024-Q3,0,0.0
L002064,B00276,2024-01-30,2025-01-30,auto,Madhesh,construction,salaried,36,F,married,bachelor,65607,710,286228,10.53,12,vehicle,0.1426,0.5077,308137.88,22308.58,60_dpd,64,0,45006.67,0.0,2024-Q1,0,0.0
L002065,B00780,2021-09-10,2025-09-10,micro,Karnali,agriculture,self-employed,46,F,married,bachelor,99278,713,61814,17.74,48,none,0.2219,0.7431,60852.96,10032.2,closed,0,0,0.0,0.0,2021-Q3,0,0.0
L002066,B00456,2023-10-28,2026-10-28,personal,Karnali,retail,salaried,50,M,married,bachelor,94729,686,205277,12.67,36,guarantee,0.2834,0.4209,219962.69,26236.04,closed,0,0,0.0,0.0,2023-Q4,0,0.0
L002067,B01606,2025-01-23,2031-01-23,SME,Koshi,agriculture,salaried,62,M,married,master,52311,602,1040471,15.45,72,property,0.4,0.3568,1093885.57,156130.86,60_dpd,66,0,848652.61,0.0,2025-Q1,0,0.0
L002068,B00689,2023-02-19,2026-02-19,personal,Bagmati,manufacturing,business_owner,40,M,single,primary,88316,676,87279,13.79,36,none,0.3424,0.6766,83751.17,19400.87,30_dpd,41,0,49029.33,0.0,2023-Q1,0,0.0
L002069,B01104,2024-07-12,2028-07-12,personal,Bagmati,health,informal,34,M,single,bachelor,49890,774,64094,19.84,48,none,0.0481,0.7409,60794.56,2167.2,30_dpd,49,0,27353.92,0.0,2024-Q3,0,0.0
L002070,B01387,2022-08-31,2023-08-31,personal,Karnali,agriculture,agriculture,43,F,single,secondary,54620,608,50329,18.15,12,cash_deposit,0.4,0.226,47140.88,4262.18,current,0,0,13763.33,0.0,2022-Q3,0,0.0
L002071,B01469,2026-02-24,2027-02-24,personal,Koshi,agriculture,salaried,31,F,single,bachelor,34899,668,123123,16.34,12,none,0.3942,0.6718,132186.35,35007.2,current,0,0,52572.2,0.0,2026-Q1,0,0.0
L002072,B01482,2023-11-22,2025-05-22,personal,Koshi,construction,salaried,53,M,single,bachelor,91593,567,59158,18.85,18,none,0.4,0.7681,61066.71,18763.15,defaulted,141,1,34748.45,5464.39,2023-Q4,1,13298.760000000002
L002073,B01168,2022-10-03,2024-04-03,home,Koshi,retail,salaried,51,M,single,secondary,59817,746,1378980,11.02,18,cash_deposit,0.0505,0.2648,1321355.01,17666.82,30_dpd,47,0,1027151.7,0.0,2022-Q4,0,0.0
L002074,B00614,2025-01-05,2029-01-05,micro,Madhesh,health,salaried,27,F,married,phd,68591,661,60415,18.24,48,none,0.4,0.7618,60398.11,18404.55,30_dpd,57,0,58817.41,0.0,2025-Q1,0,0.0
L002075,B00108,2023-08-14,2025-02-14,SME,Madhesh,services,salaried,37,F,divorced,bachelor,48653,692,522256,15.61,18,property,0.2215,0.2385,495751.61,26188.3,current,0,0,141133.7,0.0,2023-Q3,0,0.0
L002076,B01073,2022-01-11,2024-01-11,auto,Lumbini,retail,self-employed,21,M,married,secondary,78645,631,325667,9.27,24,vehicle,0.4,0.4683,313755.51,58774.19,90_dpd,94,0,246850.62,0.0,2022-Q1,1,0.0
L002077,B00344,2023-05-28,2026-05-28,auto,Karnali,construction,informal,41,F,single,bachelor,33130,634,464735,14.47,36,vehicle,0.4,0.5013,446108.08,89447.83,current,0,0,279659.6,0.0,2023-Q2,0,0.0
L002078,B01167,2023-11-12,2025-05-12,SME,Bagmati,services,self-employed,33,F,married,secondary,75019,691,638795,15.39,18,guarantee,0.2266,0.4104,591157.9,54974.04,current,0,0,260011.96,0.0,2023-Q4,0,0.0
L002079,B00999,2022-08-14,2023-08-14,micro,Karnali,services,salaried,26,M,single,secondary,34740,591,73906,20.5,12,guarantee,0.4,0.4202,69410.53,11665.65,30_dpd,48,0,57068.92,0.0,2022-Q3,0,0.0
